# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 17 2016 at 22:18:18+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted_AngularMomentum/1BH_P0.1_S0.3_convergence/1bh_p0.1_s0.3_convergence/manybhmid_1bh_p0.1_s0.3_convergence_40x41x49.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	640 4 0	0	0 0 -0.0125	-2.8752881477362e-07
0	0	0 0 0	640 4 1	0	0 0 -0.009375	-2.8752881477362e-07
0	0	0 0 0	640 4 2	0	0 0 -0.00625	1.54618089273813e-10
0	0	0 0 0	640 4 3	0	0 0 -0.003125	-6.16105087412021e-10
0	0	0 0 0	640 4 4	0	0 0 0	4.04238045489426e-10
0	0	0 0 0	640 4 5	0	0 0 0.003125	-6.16105087412021e-10
0	0	0 0 0	640 4 6	0	0 0 0.00625	1.54618089273813e-10
0	0	0 0 0	640 4 7	0	0 0 0.009375	-2.8752881477362e-07
0	0	0 0 0	640 4 8	0	0 0 0.0125	-2.8752881477362e-07


# iteration 1   time 0.00078125
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
1	0	0 0 0	640 4 0	0.00078125	0 0 -0.0125	-2.8752881477362e-07
1	0	0 0 0	640 4 1	0.00078125	0 0 -0.009375	-2.8752881477362e-07
1	0	0 0 0	640 4 2	0.00078125	0 0 -0.00625	-nan
1	0	0 0 0	640 4 3	0.00078125	0 0 -0.003125	-nan
1	0	0 0 0	640 4 4	0.00078125	0 0 0	-nan
1	0	0 0 0	640 4 5	0.00078125	0 0 0.003125	-nan
1	0	0 0 0	640 4 6	0.00078125	0 0 0.00625	-nan
1	0	0 0 0	640 4 7	0.00078125	0 0 0.009375	-2.8752881477362e-07
1	0	0 0 0	640 4 8	0.00078125	0 0 0.0125	-2.8752881477362e-07


# iteration 2   time 0.0015625
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
2	0	0 0 0	640 4 0	0.0015625	0 0 -0.0125	-2.8752881477362e-07
2	0	0 0 0	640 4 1	0.0015625	0 0 -0.009375	-2.8752881477362e-07
2	0	0 0 0	640 4 2	0.0015625	0 0 -0.00625	-nan
2	0	0 0 0	640 4 3	0.0015625	0 0 -0.003125	-nan
2	0	0 0 0	640 4 4	0.0015625	0 0 0	-nan
2	0	0 0 0	640 4 5	0.0015625	0 0 0.003125	-nan
2	0	0 0 0	640 4 6	0.0015625	0 0 0.00625	-nan
2	0	0 0 0	640 4 7	0.0015625	0 0 0.009375	-2.8752881477362e-07
2	0	0 0 0	640 4 8	0.0015625	0 0 0.0125	-2.8752881477362e-07


# iteration 3   time 0.00234375
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
3	0	0 0 0	640 4 0	0.00234375	0 0 -0.0125	-2.8752881477362e-07
3	0	0 0 0	640 4 1	0.00234375	0 0 -0.009375	-2.8752881477362e-07
3	0	0 0 0	640 4 2	0.00234375	0 0 -0.00625	-nan
3	0	0 0 0	640 4 3	0.00234375	0 0 -0.003125	-nan
3	0	0 0 0	640 4 4	0.00234375	0 0 0	-nan
3	0	0 0 0	640 4 5	0.00234375	0 0 0.003125	-nan
3	0	0 0 0	640 4 6	0.00234375	0 0 0.00625	-nan
3	0	0 0 0	640 4 7	0.00234375	0 0 0.009375	-2.8752881477362e-07
3	0	0 0 0	640 4 8	0.00234375	0 0 0.0125	-2.8752881477362e-07


# iteration 4   time 0.003125
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
4	0	0 0 0	640 4 0	0.003125	0 0 -0.0125	-2.8752881477362e-07
4	0	0 0 0	640 4 1	0.003125	0 0 -0.009375	-2.8752881477362e-07
4	0	0 0 0	640 4 2	0.003125	0 0 -0.00625	-nan
4	0	0 0 0	640 4 3	0.003125	0 0 -0.003125	-nan
4	0	0 0 0	640 4 4	0.003125	0 0 0	-nan
4	0	0 0 0	640 4 5	0.003125	0 0 0.003125	-nan
4	0	0 0 0	640 4 6	0.003125	0 0 0.00625	-nan
4	0	0 0 0	640 4 7	0.003125	0 0 0.009375	-2.8752881477362e-07
4	0	0 0 0	640 4 8	0.003125	0 0 0.0125	-2.8752881477362e-07


# iteration 5   time 0.00390625
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
