# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jun 27 2016 at 00:59:38+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/mysimname/manybhmid_mysimname_12x13x17.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	640 4 0	0	0 0 -0.0125	-1.34661720789108e-07
0	0	0 0 0	640 4 1	0	0 0 -0.009375	-1.34661720789108e-07
0	0	0 0 0	640 4 2	0	0 0 -0.00625	-8.84566127268803e-10
0	0	0 0 0	640 4 3	0	0 0 -0.003125	-4.12911561604827e-10
0	0	0 0 0	640 4 4	0	0 0 0	2.35271289039315e-09
0	0	0 0 0	640 4 5	0	0 0 0.003125	-4.12911561604827e-10
0	0	0 0 0	640 4 6	0	0 0 0.00625	-8.84566127268803e-10
0	0	0 0 0	640 4 7	0	0 0 0.009375	-1.34661720789108e-07
0	0	0 0 0	640 4 8	0	0 0 0.0125	-1.34661720789108e-07


# iteration 1   time 0.0001953125
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
1	0	0 0 0	640 4 0	0.0001953125	0 0 -0.0125	-1.34661720789108e-07
1	0	0 0 0	640 4 1	0.0001953125	0 0 -0.009375	-1.34661720789108e-07
1	0	0 0 0	640 4 2	0.0001953125	0 0 -0.00625	-nan
1	0	0 0 0	640 4 3	0.0001953125	0 0 -0.003125	-nan
1	0	0 0 0	640 4 4	0.0001953125	0 0 0	-nan
1	0	0 0 0	640 4 5	0.0001953125	0 0 0.003125	-nan
1	0	0 0 0	640 4 6	0.0001953125	0 0 0.00625	-nan
1	0	0 0 0	640 4 7	0.0001953125	0 0 0.009375	-1.34661720789108e-07
1	0	0 0 0	640 4 8	0.0001953125	0 0 0.0125	-1.34661720789108e-07


# iteration 2   time 0.000390625
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
2	0	0 0 0	640 4 0	0.000390625	0 0 -0.0125	-1.34661720789108e-07
2	0	0 0 0	640 4 1	0.000390625	0 0 -0.009375	-1.34661720789108e-07
2	0	0 0 0	640 4 2	0.000390625	0 0 -0.00625	-nan
2	0	0 0 0	640 4 3	0.000390625	0 0 -0.003125	-nan
2	0	0 0 0	640 4 4	0.000390625	0 0 0	-nan
2	0	0 0 0	640 4 5	0.000390625	0 0 0.003125	-nan
2	0	0 0 0	640 4 6	0.000390625	0 0 0.00625	-nan
2	0	0 0 0	640 4 7	0.000390625	0 0 0.009375	-1.34661720789108e-07
2	0	0 0 0	640 4 8	0.000390625	0 0 0.0125	-1.34661720789108e-07


# iteration 3   time 0.0005859375
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
3	0	0 0 0	640 4 0	0.0005859375	0 0 -0.0125	-1.34661720789108e-07
3	0	0 0 0	640 4 1	0.0005859375	0 0 -0.009375	-1.34661720789108e-07
3	0	0 0 0	640 4 2	0.0005859375	0 0 -0.00625	-nan
3	0	0 0 0	640 4 3	0.0005859375	0 0 -0.003125	-nan
3	0	0 0 0	640 4 4	0.0005859375	0 0 0	-nan
3	0	0 0 0	640 4 5	0.0005859375	0 0 0.003125	-nan
3	0	0 0 0	640 4 6	0.0005859375	0 0 0.00625	-nan
3	0	0 0 0	640 4 7	0.0005859375	0 0 0.009375	-1.34661720789108e-07
